No.,Pant,Shirt,Sweater,Towel,T-shirt,Accuracy
338,2.6721195719725492,1.9986549834996417,0.00016790092088199107,2.437700343470448,5.498288571587562,99.70501474926253
339,2.6711776954554294,1.999396005123197,0.00016988317164480445,2.4377943719633293,5.497076323485985,99.70588235294117
340,2.6705623397388365,1.999699508204246,0.00016921892415355615,2.43807690533248,5.496588729092561,99.70674486803519
341,2.671686209241403,1.998921266065758,0.00016794487186193847,2.437834808033338,5.497856478174255,99.70760233918129
342,2.670793065804219,1.9990939468055855,0.0001639107317709124,2.438572178068888,5.497599676291374,99.70845481049562
343,2.6723370042486323,1.998292803744285,0.00016532499521345207,2.437912423772007,5.49889036933545,99.70930232558139
344,2.6737924158654485,1.9968178306115496,0.00015910730391864106,2.438172402012277,5.5013207510399385,99.71014492753623
345,2.677238711547951,1.9960164933282811,0.0001757151329334365,2.435500843799347,5.502546154879429,99.71098265895954
346,2.678496621393191,1.9951355807071416,0.00017575856857127487,2.435247204209836,5.503986076882252,99.71181556195965
347,2.6775125137945857,1.9935385395256218,0.00015095212443465834,2.438244208466518,5.50671247638094,99.71264367816092
348,2.681138660116361,1.9928982595773235,0.00017263347389996877,2.4351916054584173,5.507665494129195,99.7134670487106
349,2.6843653583471094,1.9905383847044424,0.00017486933233282632,2.4346744088333954,5.511536878242332,99.71428571428571
350,2.68784663350177,1.988483018724118,0.00018472513729832774,2.4335228537905222,5.514892638255722,99.71509971509973
351,2.6869144468995207,1.987347709144942,0.0001647012107448262,2.435897608086979,5.516837339291811,99.7159090909091
352,2.688346211932287,1.9857420992746475,0.00016187776942694275,2.4363592291927776,5.519502551958452,99.71671388101983
353,2.692155747104067,1.984208991490561,0.00018270627191448437,2.4342301889363926,5.521974300042037,99.71751412429379
354,2.693423253167695,1.9826824755379693,0.00018053872132753023,2.4347724358141445,5.524514962514674,99.71830985915493
355,2.6975085134701913,1.9815016924993591,0.00021112490410286598,2.431932989895497,5.526393795257852,99.71910112359551
356,2.693747082653114,1.9897782879885744,0.00026004561886199375,2.4257439903094675,5.51254546259164,99.71988795518207
357,2.6897749875767407,1.996547795905163,0.00030298734223904245,2.421662892470087,5.5012776162274974,99.72067039106145
358,2.6840869112645898,2.001659900442808,0.00031285135414836006,2.421420836240129,5.492858230926912,99.72144846796658
359,2.6833221917489287,2.002420461628783,0.0003158526037328203,2.421301541803291,5.491605257831975,99.72222222222223
360,2.6844614370814606,1.9968725901041755,0.0002504386577605255,2.4268396532873346,5.500875757543663,99.7229916897507
361,2.6853850775578394,1.9918700224819397,0.00019863322385642947,2.4319698029443337,5.509260822289835,99.72375690607734
362,2.6879991855028935,1.9862072947870737,0.0001632326669915008,2.4361537573131327,5.518728004611347,99.72451790633609
363,2.6965909577785263,1.9813784219086137,0.00020025954021448913,2.433046986250675,5.5266270897139815,99.72527472527473
